text,label
"биологической литературе модули понимаются   подсистемы, характеризующиеся высокой степенью интеграции внутренних связях значительной автономностью связях внешних (Schlosser, Wagner, 2004).",1
"Многолетник толстым волокнистым корнем корневищем, несущими спящие почки цветоносные стебли.",0
11-12 шир.,0
", крупнозубчатыми.",0
"Цветки собраны довольно плотный колос -3 см, редко нижние мутовки бывают отставленными от основных тогда они сидят коротких ножках пазухах листьев.",0
"Этот образ есть то,   я представляю себе данное высказывание   целое.",1
Скутум длинных крепких дорзальных более мелких акростихальных щетинках.,0
Передние медиальные глаза раза мельче задних; сближены (расстояние между глазами меньше диаметра глаз).,0
"прозрачных шлифах мариинскит имеет изумрудно-зеленый цвет, но более светлый, чем у эсколаита.",0
"Коготки короче шпор, но ширесильно изогнуты, расставленные.",0
malawi: поперечное жилкование надкрылий почти не развито; остальные части тела (кроме гениталий) также похожи таковые Ph.,0
",-3 (3.3) шир.",0
"Крыло (рис. , 5) макротрихиями всех жилках: макротрихиями, X безмакротрихий.",0
Жизнь небесная - непреходящее бытие души;,1
"Мы уже видели, что для Бахтина взаимосвязи между репликами реального диалога (беседы, дискуссии т.д.) являются наиболее наглядным простым видом диалогических отношений.",1
З (рис. 4/).,0
Излом ступенчатый.,0
"""Термин ""семантический признак"" обозначает ту часть значения определенной содержательной единицы языка (обычно - лексемы), по которой она противопоставлена другой содержательной единице языка, при условии, что достаточно большая часть их значений совпадает.",1
"Наличник  предвершинной поперечной блестящей областью, двумя слабыми бугорками переднем крае коротким базальным срединным килем, поверхность наличника гладкая.",0
"Край створки узкий бесструктурный, отогнутый.",0
"Цветоносы равны или немного длиннее листьев, опушены белыми прижатыми мелкими волосками, очень часто примесью, иногда значительной, черных волосков.",0
кутикуле задней части хвоста грубая кольчатость без латеральных гребней.,0
"Ость гладкая или 1-, или несколькими короткими шипиками.",0
Передние голени бурые тонким светлым кольцом базальной трети.,0
"Стрелки довольно тонкие, голые.",0
задних крыльев 4.5 раза больше их ширины; бахромка этих крыльев короткая.,0
"согласно которому функция представляет собой способ поведения, присущий к.-л.",1
"Мужские сережки.5 см. Нектарники парные: адаксиальный двулопастный,.",0
"Пронотум темно-бурый, без пятен, передние утлы осветлены.",0
"Функция данной лексемывыступает не   отдельный самостоятельный объект, а   один из элементов более широкого целого взаимодействии с другими его элементами.",1
"Показатели преломления, измеренные иммерсионных жидкостях (X = 589 нм): Np = .626(5), Nm = .714(3), Ng= .740(5).",0
"Таким представлением является «деятельностное» представление глобальной речи, трактовка ее   определенного вида деятельности, а именно   речевой деятельности.",1
"самом деле, если «внешняя речь есть превращение мысли слова»  Именно этот процесс пере-рождения мысли должен быть назван вербальным мышлением.",1
"усеченная, гладкая, блестящая, серо-желтая темным головным отделом.",0
Описание.,0
",,) округлой формы.",0
"Листья -9 см .5-5 см шириной, овальные, продолговатоовальные или продолговато-обратноланцетные, острые или короткозаостренные, основании ширококлиновидные или округлые, пильчатые, расставленными мелкими согнутыми зубцами или почти цельнокрайные, слегка подвернутые, плотные (жестковатые сухом состоянии), от рассеянно-волосистых до более или менее густо опушенных, сверху ярко-зеленые, лоснящиеся, снизу сизые, слабо выступающими боковыми жилками.",0
"Гнатосома (рис. ,3- 5), субкапитулюма больше, чем его ширина (295-319 х 254-270).",0
(цитата) .,1
"Стебли многочисленные, 20-35 см высотой, восходящие, покрытые чешуевидными коричневыми листьями, опушены короткими более длинными вниз изогнутыми, нежелезистыми волосками, выше иногда значительной примесью коротких железистых волосков.",0
"Оно может рассматриваться не только   акт осознанного, рационально оформленного речевого обмена информацией, но качестве непосредственного эмоционального контакта между людьми.",1
"Можно сказать так: всякое значение формы есть вместе с тем ее функция (в том смысле, что выражение этого значения представляет собой назначение данной формы), но не всякая особая функция той или иной формы есть особое значение""",1
"Хвостик пальцевидный, небольшим сжатием ближе к основанию, 9-14 волосками (рис.",0
"Хелицеры (303-315) двумя щетинками: chb (77-86) простые, слабо опушенные; cha (8-12) шиловидные, гладкие.",0
", зев узкий,  диам.",0
"Глазной мостик узкий, 2-рядный (рис. ).",0
Узкая пленчатая верхушка чешуи без ресничек по краю или немногими короткими ресничками.,0
"Смыслу жизни противостоит отчуждение жизни от человека - лишение его реальных действии, поступков, их ценности, значимости, превращение их функциональные.",1
"Итак, сознание человека,   сама его деятельность, не аддитивно.",1
"Это воздействие называется «генетической обусловленностью», «наследственностью».",1
"где Δμ - разность химических потенциалов свободного мономера растворе мономера составе кластера, σ - поверхностное натяжение, r0 - радиус мономера.",1
"Язык,   другие знаковые системы, - это не просто заместитель реальных вещей.",1
"НК, или одной Н. К».",1
"Панцири треугольные, четырехугольные, редко овальные.",0
", ребристые, короткошероховатые или почти голые, немного утолщенные.",0
"Канонеровнт образует тонкую белоснежную корочку гранях кристаллов кварца, топаза касситерита; эта корочка состоит из мелких радиально-пластинчатых агрегатов величиной кристалликов от долей до .",0
"Цвет минерала темно-коричневый, черта коричневая, блеск сильный стеклянный.",0
Он пишет: «Точные науки - это монологическая форма знания» (из цитаты); вещь субъект (личность) суть принципиально разные предметы познания.,1
Описание.,0
"дарвинизм – теория происхождения видов естественным отбором, теория прогрессивного развития живой природы;",1
Просвет фаринкса сильно к тикулизирован.,0
"Глазки довольно маленькие, отношение POD : : OOD 0.9; расстояние между задним глазком задним краем головы .-.3 OOD.",0
"Поры овальные, овально-вытянутые, довольно крупные, длинной осью, перпендикулярной к оси членика сосуда, их размер.8-3.0 X 1.4 мкм; апертуры включенные, округлые горизонтально-вытянутые, размером 0.8-1.00.8-1.",0
Экзокарп из мелких клеток.,0
"Сигнал – это материальный носитель информации, служащий упорядочиванию связей системе.",1
Жилки крыльев желтоватые.,0
"Пресекторальное поле переднего крыла 5-8 поперечными жилками (обычно 6- 7), заднего крыла - 4-7.",0
"Плотность, определенная микрообъемным методом, равна .82(2) г/см3, а вычисленная для эмпирической формулы - .848 г/см3.",0
"Это короткая (однословная) реплика бытового разговора, большой роман или научный трактат.",1
"Деятельность - это якобы не поведение, а поведение - не деятельность.",1
"Стеблевые листья яйцевидно-ланцетной пластинкой, 10-15, 4-6 шириной, верхушке островатые, по краю волнистые, островато-зубчатые, 5-8 зубцами, основании широко-клиновидные, черешках -3, серо-зеленые, сверхус вдавленными жилками, едва шероховатые, снизу выступающими жилками, опушенные короткими, более или менее оттопыренными нежелезистыми волосками, пазухах нижних листьев развиты удлиненные стерильные, реже фертильные побеги.",0
"Мы условно будем говорить о контакте, так   термин """"коммуни­кация” обычно воспринимается   синоним общения то же время несет определенную (нежелательную данном случае) методологическую нагрузку.",1
"общем целом всякое высказывание, по мнению Бахтина, - это живое триединство, включающее себя отношения, во-первых, к самому говорящему (автору); во-вторых, к другим участникам речевого общения к их высказываниям; в- третьих, к предмету, о котором спорят.",1
"Листья голые, прикорневые, черешках -3 см.   ланцетными влагалищами; пластинки 5-8 см.  , -3 см шир.",0
"II, /, 3, 4).",0
К.Ф - это целостный отрезок речи;,1
"Межсосудистая поровость точечная очередная, окаймленные поры расположены свободно.",0
Описание.,0
"Внешние губные щетинкигубные щетинки объединены круп Хейлостома узкая, укреплена склеротизированными ребрамичасто выступает из ротового отверстия.",0
"""Первоначальное определение «один ген – один признак» оказалось слишком расплывчатым;",1
"целом с такой характеристикой мышления животных,   способность к экстренному решению новых задач (см. ), а также с понятием антиципации   способности субъекта избирательно относиться к воздействиям среды предвосхищать ее изменение (см. ).",1
одуванчик (мотивирующая С. Д производна от дуть) называется еще пухлянкой (мотивирующая С. Д производна от пухлый);,1
", ширина, соответственно, - .5-.6 .7-.8.",0
", толстоватые, отклоненные.",0
"Основное содержание дления - это повседневная борьба за существование, которой популяция остается носителем приспособленности.",1
"Объект (предмет, продукт) деятельности, имея предметное, внешнее бытие, то же время выступает   идеальное образование,   пси­хический образ, таким путем детерминирует психическую деятельность.",1
"Антенны короткие - короче груди, постепенно расширяющейся уплощенной булавой, черные, лишь скапус широким светлым пятном.",0
", абаксиальный цельный, более короткий.",0
"Конечные доли сегментов линейно-ланцетные, 3-5.",0
"Чашечки оттопырено опушенные, колокольчатые, трубкой -3.5, шиловидными зубцами 10-15; прицветники, 8-13, .5-3.0 шириной, темно-бурые; прицветнички (по при основании чашечки) нитевидные, 5-8.",0
"Лодочка немного длиннее шире крыльев фиолетовым пятном  верхушке (, ).",0
Костальная жилка заходит за вершину R4 + 5 40-48 мкм.,0
именно результате диалога коммуникация   «превращение внешней формы внутреннюю всегда является творческим процессом».,1
нерок .9-3.,0
препаратах передней шпоры составляет не менее половины задней.,0
"Голова светло- коричневая несколькими размытыми серо-коричневыми пятнами дорсальной части по бокам рострума, темно-коричневой широкой срединной полосой от вершины рострума до середины наличника, скошенной вертикальной темно- коричневой полоской под каждым глазом коричневыми участками мандибулах скапусах; переднеспинка светло-коричневая темными пятнами приблизительно как у Ph.",0
8-м тергите (7) 8-10 волосков.,0
"Тело светло-зеленое, сочленения усиков светло-коричневые, глаза красные.",0
Рострум широко закруглен.,0
"Анализ конкретных высказываний, опирающийся на понятие К. С, представляет собой один из возможных способов изучения Фр. Значение формы - это ее системно значимое внутреннее свойство.",1
"перечисленных подходах сознание трактуется   нечто, вытекающее из опыта индивида,   интегратор его внутренней жизни - впечатлений, переживаний, мыслей т.д.",1
"Шесть внешних губных сенсилл форме тонких, едва заметных щетинок, коло мкм.",0
"Таким образом, первая основная особенность высказывания   единицы речевого общения - это смена речевых субъектов.",1
"Выделения большей частью имеют осколочный вид, уплощены, облик призматический, вдоль удлинения характерна частая штриховка, цвет бутылочно-зеленый от бледного до темного, блеск стеклянный.",0
"Далее необходимо отметить, что метрики Шварцшильда, Рейснера – Нордстрома, Керра – Ньюмана не всегда являются точными решениями расширенной теории гравитации;",1
"Еще один широко используемый термин – некогнитивные навыки – пришел из экономических исследований, где под ним понимается все, что не относится к рациональным аспектам принятия экономических решений .",1
Цветки сидячие или цветоножках .,0
"Перфорационные пластинки простые (обр. 260, табл.",0
"Чешуйки воротника куполом асимметричные.5 мкм, .4 мкм шириной.",0
"Под микроскопом проходящем свете звягинит бесцветный, не плеохроирует.",0
"Урамарсит образует несовершенные пластинчатые кристаллиты до  пленочные образования, реже встречается форме уплощенных квадратных кристаллов размеров до 0.1 основными формами (001), реже (010).",0
"То, что мы называем внутренними переживаниями, суть явления, возникающие на поверхности системы сознания, форме которых сознание выступает для субъекта своей непосредственности.",1
темя щеки сливающейся пунктировкой.,0
"З хорошо заметна вблизи второй пары кинетосом представляет собой С-образную структуру из микротрубочек фибриллярной пластинки, соединенных тонкими фибриллами (рис. 3.",0
"Лапки однокоготкопые, все коготки гладкие.",0
"зарождение организме жизни есть начало смерти; это иное, нежели раю, земное, время.",1
"Лодочка 7-11 шириной, 14-19.",0
Орешки неизвестны (рис).,0
Листья 6-15см. 5-10 шир.,0
"Примем, что изменчивость есть свойство любой исследуемой совокупности однородных сущностей (в частности биологических объектов), описывающее их разнообразие   объективное явление.",1
Сам принцип детерминизма может быть рассмотрен   форма редукции неопределенности.,1
Зубцы чашечки отсутствуют.,0
Самец.,0
"Листья 4-14 (18) см.  , дважды-, триждынепарноперистые, листочки снизу негусто опушенные, сверху голые или почти голые, по краям коротко белореснитчатые, 5-13-парные.",0
"Столбик почти равными, назад изогнутыми рыльцами, короче верхней губы.",0
Самцы имеют аксиллярные пластинки.,0
"Нотогастральных щетинок 16 пар (180-217); все они узколистовидные, опушенные, похожи по форме (рис. ,) продорсальные.",0
"Теория покоя – статика, теория движения – динамика.",1
"Точно так же столяр - это«рабочий, занимающийся обработкой дерева пилением изделий из него», т.е.  любых деревянных изделий, а не только «столов».",1
«Основная цель живой системы – существование – жизнь» (из цитаты).,1
Сама природа была богодарованной природой.,1
"Хелицеры 0.5; грязно-коричневые, покрыты бугорками, несущими щетинки (рис. ).",0
"Листья 0-30 см длинойиной ( треть превышающими рахис), листочки числе 4-5(6) пар, эллиптические, 20-35 6-15 шириной (, .5-4 раза превышающей ширину), обеих сторон густо полуприжато опушенные.",0
рамках этой аксиоматики жизнь можно определить   целесообразное самодвижение или самопокой.,1
Загиб пологий.,0
"Дорсальные волоски 3-5-м тергитах слабо головчатые (0.022-0.028), 0.7-0.8 базального диаметра 3-го членика усиков.",0
"Поэтому смысл жизни - это не только будущее, не только перспектива, но мера достигнутого человеком, оценка достигнутого своими силами по существенным для личности критериям.",1
Ее Темя поперечным килем.,0
", 0.6 шир.",0
"качестве средств выражения модуса текста, кроме специфических – заголовков/заглавий, текстовых пробелов, членения на абзацы элементы диалога, интонации устно произнесенных текстах под.",1
И (Большое..,0
Эта лента проходит стенке правой складки бороздки (рис. 3.,0
", их обозначения - табл. .",0
Главная габитусная форма кристаллов - пинакоид {001 {.,0
Губы низкие.,0
", обратно-сердцевидные, слабо выемчатые, короткой загнутой вовнутрь верхушкой слабо заметным секреторным канальцем.",0
"Пыльники овальные, 0.7, желтые.",0
", очертании яйцевидные, перистые, сегментами сидячими или почти сидячими, яйцевидными, до .5 см.  ,  см шир.",0
Стернум сердцевидный желтый.,0
"Оптически одноосный, положительный.",0
"Секреторные канальцы септированные, по крупному ложбинке комиссуральной стороне.",0
"см, верхней части расширенная, изогнутая, довольно сильно выставляется из чашечки, верхняя губа .5-3, почти до основания рассеченная широко-обратнояйцевидные доли, нижняя губа 5-6, полукруглыми .5 .0-.5, почковидной, по краям мелкозубчатой, верхушке слегка выемчатой долей средней губы 3.5-4, 5-6 шириной, бородкой волосков.",0
"Строение тела следующими особенностями: надкрылья (рис. ,5) более длинные, чем у предыдущих видов, существенно заходят за вершины анальной генитальной пластинок (надкрылий приблизительно.3 раза больше максимальной ширины их дорсального поля), содержат дорсальном поле 7-8 продольных жилок, многие из которых двуветвистые, а некоторые - трехветвистые (в медиальной части дорсального поля их ветви несколько скошенные, а остальной части - почти параллельные довольно густые); боковое поле надкрылий похоже таковое Ph.",0
Спайность или отдельность не выражены.,0
"Характерен интенсивный плеохроизм от изумрудно-зеленого (по Ng), желто-зеленого (по Nm), до зеленовато-желтого (по Np).",0
Вариации.,0
Гомологичными являются одинаковые хромосомы разных организмов одного биологического вида.,1
", /) крепких длинных щетинках мелких по внутреннему вентральному краю.",0
"Зонтички 11-15-цветковые; листочки оберточки сходные листочками обертки, по краю короткошероховатые, короче зонтичка; цветоножки -5.",0
Попытки измерить плотность минерала методом уравновешивания тяжелых жидкостях не дали удовлетворительного результата по причине ажурного характера агрегатов.,0
"Спереди тело закруглено сужено, сзади округлено.",0
Растение 10-25 см выс.,0
"Далее, не всякое общение является непосредственной реализацией именно только общественных отношений.",1
Единичный акт деятельности есть единство всех трех сторон.,1
"Цитик поперечный (10 : 28), его ячейки более мелкие чем среднеспинке, Заднеспинка виде небольшой пластинки, глубоких ячейках.",0
Описание.,0
"Листья 4-6 см.   рахис листа волосистыйжелезистый немногочисленными изогнутыми шипиками; прилистники хорошо развитые, длинными заостренными ушками 11-18.",0
"функциональной системе результат представляет собой ее органическую часть, оказывающую решающее влияние   на ход ее формирования, так на все ее последующие реорганизации.",1
"Лобные волоски слабо головчатые (0.028-0.034), равны 0.7-.0 базального диаметра третьего членика усиков.",0
"Крупные среднего размера черные или бурые муравьиные львы прозрачными крыльями без рисунка (рис. ), 4).",0
Психология соответственно выступает   учение об этом процессе со стороны содержания деятельности отношении к ее субъектам.,1
"Плоды 6-8, яйцевидно-веретеновидные, светло-коричневые, рыхло войлочно опушенные, опушенных ножках 0.5- (рис. , смотри вклейку).",0
"отечественной психологии под навыком принято понимать действие, доведенное до автоматизма путем многократных повторений; англо-американской традиции  навык (skill) – это сложно организованный поведенческий паттерн, приобретаемый результате тренировки практики.",1
", верхней части мелко шиповатые; пирамидка около 0.6.",0
"Прозрачный, стеклянным блеском.",0
"Брюшко серое, без рисунка, дорсально редкими черными щетинками.",0
", без клювиков (обр. 260, табл.",0
"Она определяется   «навыки, которые позволяют людям распознавать свои эмоции управлять ими, успешно справляться с конфликтами, понимать проявлять сочувствие к другим, устанавливать поддерживать позитивные отношения, следовать этике, вносить конструктивный вклад их референтные сообщества устанавливать цели достигать их»  (цитата).",1
"Марксистская психология рассматривает сознание   функцию мозга, представляющую собой специфически человеческое отражение бытия.",1
Бескрылая живородящая самка (изучены 13 экз.).,0
"Они собраны ажурные агрегаты неправильной, реже сферической (рис. , а) формы.",0
"Семенник, прямой.",0
"Иногда щеки узкой темной полоской вдоль заднего края, а окраска переднеспинки может быть почти как у Ph.",0
"А). От фибрилл кинетосом отходят многочисленные субмембранные микротрубочки, которые образуют ленты, них микротрубочки не прижаты друг к другу как лентах бороздки (рис. 35, 3.",0
Последний членик нижнегубных щупиков веретеновидно утолщен.,0
",.5 шир.",0
", довольно постепенно переходящая носик .5-3.",0
"Верхние тычинки слегка превышают но верхнюю губу, нижные ей равны.",0
", сверху голые, снизу слегка опушенные, но краю усеянные железками единичными волосками; листочки числе 5-7 удлиненно-эллиптические, мелкие 14-25.",0
Область губ не обособлена от тела.,0
"Такое понимание позволяет рассматривать определенную группу носителей языка, имеющую сходные речеповеденческие проявления,   «коллективную языковую личность».",1
"""понятие генома отличие от генотипа является генетической характеристикой вида целом, а не отдельной особи.",1
"Перед клоакой, зентрал ной стороны кольца кутикулы расширены, чис.",0
"Черешки у листьев длинные, 3.5-8 см.  , так же как ось, рассеянно прижато мелковолосистые (рис.).",0
Наука о целях целесообразности – телеология.,1
"Она (деятельность субъекта) - не только воздействие, изменение мира, но общественный акт, позиция.",1
"Тело удлиненно-овальное, .24-3.20.",0
Плечевой бугорок волосками.,0
"Плоды широко-обратиояйцевидные, плосковынуклые или двояковыпуклые, редко слабо-трехгранные, .7-.0.  .-.6 шир.",0
Голова.,0
Усики немного короче тела.,0
Жить - значит участвовать диалоге» (из цитаты);,1
", обратнояйцевидные, почти цельные, без ноготка, узкой загнутой внутрь верхушкой, одиночным секреторным канальцем, при плодах долго сохраняющиеся.",0
"Подстолбие коротко-коническое, основании валиком.",0
"Скапус снизу отчетливо двумя килями, нижний киль пластинчатый, верхний слабый.",0
", крайне редко .",0
"Стеклит хрупкий, а очень тонкие листочки гибки.",0
Самец (голотип).,0
"Уникальность языковой личности конкретного индивидуума есть не что иное,   неповторимость комбинации социально- психологических характеристик ее речевого поведения.",1
"Купол почти округлый, коротким пиком, сторона его поверхности ретикулом из угловатых ячей; каждая ячея окаймляет крупную пору.",0
"Устойчивые сочетания таком понимании - это не что иное,   бывшие свободные синтаксические построения, окостеневшие результате многократного употребления.",1
Смысл жизни - это психологический способ переживания жизни процессе ее осуществления.,1
"Интегумент (рис. 1, 1,).",0
malawi; имеются также мелкие вариации числе жилок их ветвей дорсальном поле надкрылий.Самка.,0
"М = 40-45°, Красч = 50°.",0
"Щетинки короткие, 3-4 мкм.",0
"Строго говоря, это («геномные мутации») – модификационные (т.е.  ненаследуемые) изменения белков, которые тем не менее влекут за собой наследственные изменения генома.",1
"Одной из форм человеческого общения, получающей широкое распространение под влиянием научно-технической революции, является многоканальная многократно опосредованная духовная коммуникация. .",1
"«Текст,- пишет он,- это функция времени» (из цитаты);",1
"Средние верхние стеблевые листья продолговато-ланцетном, белопленчато-окаймлеином влагалище.5 см. Самые верхние стеблевые листья пластинкой, рассеченной нитевидные доли до 1.5 см. Листочки обертки отсутствуют.",0
"Общая окраска тела желтоватая фиолетово-коричневым пигментом вокруг глаз, глазков, усиков, лбу, по бокам клипеуса, верхнейнижней губе, верхних нижних челюстях, щупиках, усиках, ногах, основаниях нерок, каудального филамента последнем сегменте брюшка.",0
",  поперечном срезе слегка сжатые спинки, ребра слегка волнистые, короткокрыловидные или килевидные, часто неравные, а иногда некоторые неразвитые.",0
"boldyrevi, а генитальная - промежуточная между таковыми этих видов по форме; гениталии (рис.",0
"сложный механизм адаптации целостного растения к внешним условиям, который A.Trewavas  называет «разумным», действительности является суммой кооперацией совокупности адаптационных процессов, осуществляемых разными клетками органами искомого растения.",1
эмпирическая выборка временной точке могла бы считаться случайной выборкой; сама постановка вопроса о выборке природной совокупности есть вопрос относительной объективности.,1
"предметом моего действия являются звуки речи, а буквы являются только средством обозначения этих звуков;",1
задней узкой цилиндрической части хвоста составляет 70-74% общей хвоста.,0
"К. Ф представляет собой единицу принципиально иного порядка; именно коммуникативные фрагменты, то есть целые готовые выражения, являются первичными, целостными, непосредственно узнаваемыми частицами языковой материи.",1
"у основания, ребристые, почти прямые или слегка коленчато изогнутые, простые или от середины ветвистые, короткими междоузлиями.",0
Альтернативный сплайсинг – образование нескольких разных зрелых Р. НК из одинаковых пре­Р. НК за счет исключения некоторых экзонов и/или оставления частей интронов.,1
", продолговатые, по спинке выпуклые, ребра вальковатые, четко выступающие, комиссура средняя.",0
Передние средние бедра основан им длинной трихоботрией - характерным сенсорным волоском.,0
"Кисти 15-35-цветковые, довольно густые, по оси опушенные отстоящими волосками.",0
"Для бактерий возможно определение «ген – участок Д. НК, кодирующий первичную структуру одной полипептидной цепи или одной Н. К, или одной t.",1
Наше ощущение времени   независимой от Бога беспредельной протяженности; а центром Земли служит гроб Господень.,1
", многоглавым корнем.",0
